,0,1
0,77.8348038739812,-72.38592430242547
1,77.36689613108035,-72.8153091119514
2,78.34520519199275,-72.74323031572048
3,77.67396172376247,-72.4447979034044
4,77.18512601660049,-73.37515249308221
5,76.51892764102914,-74.35928703522399
6,76.06086358273238,-73.59069504290652
7,75.08657378735455,-73.72800682013725
8,74.6249599237172,-74.00808906587758
9,75.04068807321717,-74.59299875489461
10,75.06398152194095,-74.12777666873068
11,75.53247626293846,-73.5783639439116
12,76.47806775155433,-74.2081136144566
13,76.65424982713286,-74.06772000397092
14,76.76310553844525,-73.1721300644365
15,76.67024526442066,-72.17423166032071
16,76.65370658008199,-72.46630155299651
17,76.94472261872768,-73.419900353179
18,77.49281913485325,-73.48077572276779
19,77.20078086267272,-73.85650943561339
20,76.54218263913481,-73.90046030490082
21,75.92275230213946,-74.55621745650468
22,76.79218651070914,-74.95855168619742
23,76.3339817021286,-74.03382161335199
24,76.05359343276987,-73.76472130252327
25,75.06935100874337,-73.90272284757796
26,74.92645024045008,-73.71866526105116
27,75.00144342039701,-73.351694144732
28,74.20800044820524,-73.40923034548082
29,74.57839222779478,-73.05044523393272
30,73.6983109010101,-73.84185432743806
31,74.20182522706867,-74.14532483254185
32,73.85442504356122,-75.12205642836777
33,73.08902760891789,-75.6391768236059
34,72.8874902687713,-76.37394521781698
35,73.64266881771627,-75.66460943742715
36,74.574992510641,-76.32638038686463
37,73.68254202675371,-75.92590941057662
38,74.0972247190519,-74.93825322142274
39,73.53591948014993,-75.58657172571479
40,73.70150225695804,-75.28861757940687
41,72.75248056276584,-75.04710285918908
42,72.35585086032246,-74.4958870297355
43,73.34157848564948,-74.96877224561685
44,73.38921363146142,-74.7175924049418
45,73.59025948066105,-74.09185944797795
46,72.70772677871611,-74.10940181254755
47,72.57446449052668,-74.64279778395476
48,72.365151585475,-74.64893894769683
49,71.63855713581803,-75.52193440927246
50,71.79733782353038,-75.12820828641435
51,72.72122370815838,-75.89621469271539
52,72.88975905309718,-76.50164885165802
53,72.17142462245621,-77.44845211099219
54,71.55928088972865,-78.32281500353635
55,71.79680004779117,-78.81176153911643
56,71.02458614464085,-78.68181947392462
57,71.46327857454473,-79.43434976122917
58,70.67917324932009,-78.93948711997616
59,71.08543406535728,-79.85769453084731
60,71.08856135457224,-78.97940843547144
61,71.12024073147775,-78.30240237213226
62,72.11545541539552,-78.96524756003238
63,73.00469857798988,-79.65992445772876
64,73.07334449485438,-78.67273120892195
65,74.07259171261624,-78.08020466406478
66,74.29120322140338,-77.36827936141296
67,73.42499188989824,-77.27785630991289
68,73.63911534257544,-77.78055696336467
69,73.97767571682537,-77.19593327587575
70,73.04346938184287,-77.32106248427662
71,73.7854305451627,-77.60046198778112
72,73.24028730968875,-76.62067461615942
73,73.39076676702349,-77.40227388494901
74,74.01128177196144,-77.44483273338837
75,74.70289413019171,-77.63310990428192
76,74.89899914548502,-78.58798017226424
77,75.13497027847154,-78.9231373908052
78,74.82212020249524,-78.44974067232808
79,75.76288127519582,-78.79365017340133
80,75.14638356324973,-78.14110206529597
81,74.85613293602485,-78.27970545151973
82,75.14119108515881,-78.15689609131539
83,75.96581894750287,-78.96150789522339
84,75.56058116160916,-79.16994214496341
85,75.33447555159864,-78.40115456911008
86,75.59473668887291,-79.28575963850716
87,74.8570952534454,-80.25230133345036
88,75.71358821309241,-80.50458895223099
89,75.85874902034706,-80.85207893888877
90,75.4199181626262,-81.57044811069562
91,76.12414786424942,-81.98971895790946
92,76.82995237489024,-81.64826546768995
93,77.63377402895222,-82.56915769201265
94,78.05838044912664,-82.57658578051229
95,79.0247502397464,-82.6124420757851
96,79.11299235636271,-82.24721967581871
97,79.62890107849454,-81.69942106879905
98,79.25533313682568,-81.26073979192437
99,79.921384796709,-80.9532325493688
100,121.70305370367784,-18.64930449817105
101,120.8026713392558,-19.16171777853729
102,120.61361625224419,-19.24513169548448
103,121.36443085449784,-20.1674927964877
