,a,b
0,9.051889640566138,-36.281512387492526
1,53.03459792045109,-31.583695238957638
2,41.21421321413532,-3.929928856525887
3,18.64461305043741,-34.821578446082114
4,59.67022672400053,-41.975871708679776
5,62.886622795657246,-12.631660500741496
6,102.11839203617603,-39.47021499199743
7,114.3592109815071,5.862681907375851
8,92.17072208378157,10.557142866426073
9,116.63205207237039,-13.891377335416736
10,151.59579294574692,-1.4156293998712925
11,191.16243361687393,32.67651843998655
12,152.5668532032507,40.908235690278715
13,123.15836328617297,8.104587205571995
14,169.18828652470495,12.298274995964809
15,164.29142156543068,47.554595483931806
16,209.92999668642764,75.49365610121113
17,168.69021758945973,116.91437823749979
18,147.83235260336593,141.64103937528202
19,176.51192981488853,170.18908152572706
20,204.87104796545776,157.85976079536687
21,173.5715129215492,162.54075842507086
22,179.61511759402526,177.70428089887406
23,153.9888288410142,134.86163490291528
24,122.8047986737142,119.44714242261794
25,127.84191998172534,148.7502036429887
26,126.688527800051,176.08675974101988
27,84.67660004674366,185.35134611805566
28,72.1196832919297,152.18967236649328
29,26.761009254228433,150.74499145228532
30,61.321887730913076,188.40624683354355
31,33.078300017172396,160.60248269583818
32,55.71574519943232,113.90526699992064
33,59.064282250958414,90.53576047164806
34,18.164174719835152,101.07019278529974
35,63.62605119457049,87.47603913805922
36,78.90207862401799,48.92428533545421
37,58.136251794807116,87.00996205764285
38,35.75140899479353,72.67794378008696
39,74.23759104073535,38.5528075588765
40,56.39414203535481,-0.6217314437571773
41,23.171537895598625,0.9344561062690026
42,7.232877355495386,35.22109207031173
43,-33.840471590362725,-8.071636152993918
44,-22.508663655109167,3.2148093726403353
45,8.474799186629696,33.324162527727175
46,46.04356362762761,75.65055660088345
47,12.043021269635382,77.26614880718907
48,-14.534226802919544,102.22372609288882
49,-8.160029941622362,56.20425761447575
50,-31.389970690677544,32.81062705270125
51,-44.82549919986437,20.32400308545462
52,-58.695194569896465,-10.674886530063983
53,-22.46600526307867,35.44041572574248
54,-23.689169214644338,52.52262232985298
55,-31.45453511274356,55.26254458248342
56,10.70756766051921,70.59809163381257
57,17.888207804794302,34.83360918127136
58,30.399332967616587,66.46718815803469
59,-3.3873358726598894,91.05085278099163
60,-22.57754252665507,112.81799627974772
61,-40.862261142857456,102.9394397757963
62,-26.97650853116749,61.17860894556572
63,-51.03185104838559,21.596584174767123
64,-15.863718498179082,-11.07438659386677
65,-21.559145157963734,11.184747615692158
66,-49.324088305458986,-12.888297462417095
67,-53.502780531765296,12.55314043502585
68,-77.90418403257955,14.68952173492157
69,-98.41266812630809,58.51443143063807
70,-53.082380222091814,47.322473203615814
71,-49.23427402947844,40.726244907244926
72,-77.67330370134334,15.496138902921341
73,-72.74356786248732,28.123612846578084
74,-77.2711543683484,54.11990614137983
75,-33.08195612939355,73.72345825524255
76,-49.07054557243158,104.62321632868324
77,-77.11739108769322,117.43398999491284
78,-61.44981031429384,101.03705643376114
79,-42.46077185455099,103.51897036818758
80,-24.42260522546535,131.74219940059734
81,-39.933689404944815,160.19149449049343
82,-45.02219507661269,162.26569697801216
83,-5.1745467822429845,146.77450911048217
84,-37.289238880507526,113.51689376169428
85,-36.01381856248498,126.06835559403298
86,-79.03846344682282,128.1182130442319
87,-103.23122107072577,129.33879559483225
88,-121.74289048436648,122.97081385971583
89,-158.5519714686601,91.9297338468251
90,-161.74167428513684,57.4082902398952
91,-145.87596986757424,76.45107292756656
92,-156.04377410901236,53.52296848837055
93,-189.66474551597847,59.83966306070397
94,-185.26781996095963,25.074805495779238
95,-177.35906388532604,59.34806792800387
96,-200.0516492440209,46.17664204489119
97,-186.32674008320265,18.314794220469388
98,-221.23959782959332,58.78808504377913
99,-226.4383202591007,51.86299919344315
100,-193.65671493461195,58.8082553940118
101,-213.52351568737214,16.54720350153883
102,-205.05120875035283,60.18557962461515
103,-172.25972069832474,49.627025365675564
104,-203.47718434106858,36.78195947246196
105,-185.4639157648544,55.963844547870316
106,-222.41274543851907,63.615700780692364
107,-235.65200923031827,24.64927275765445
108,-202.34556032812787,49.859570952335105
109,-211.59880871309346,16.46594790510383
110,-201.24293982796004,62.045492120996244
111,-226.96719614250873,42.68398136678114
112,-239.4961313399385,60.133020813276204
