,a,b
0,-12.973217972685713,-15.19330062707633
1,-12.499057030484119,-14.294041235242863
2,-11.95607147079392,-14.309199704651178
3,-11.49824904515328,-14.151910517722508
4,-11.70783408901375,-13.78550307230737
5,-11.103310280140295,-14.179526457980014
6,-11.208292683848287,-15.054857800538974
7,-10.717155678954246,-14.143147764886287
8,-10.179704160275726,-13.269219907739192
9,-10.2205574702257,-13.76635215196325
10,-11.130989818960906,-13.950992774128201
11,-10.913976183313608,-14.246824583715352
12,-10.221426836276805,-13.40181102672017
13,-11.19928463173134,-14.388330663558925
14,-12.156991158811287,-15.04600898865809
15,-12.696056589127444,-15.428039139906103
16,-13.003213759165634,-16.312819192175116
17,-12.54340381330883,-16.78620862632407
18,-11.927016737791293,-16.152756680533177
19,-11.250533492295084,-16.026504961038828
20,-10.681405367676197,-16.137553335129112
21,-9.770314536990712,-15.616109941074692
22,-9.044868469319498,-16.23324843598077
23,-9.665776683246035,-16.179548816370048
24,-9.375595253844997,-16.85574375680494
25,-8.530612575034764,-17.625429116857184
26,-8.441707420027582,-17.23355003830724
27,-8.681405022077481,-17.965350982048246
28,-7.881032350735581,-18.07731617379833
29,-7.835988237778613,-18.706576879894676
30,-7.893870948811603,-17.916575823787
31,-8.77412137712962,-17.984717759293982
32,-7.922530917297798,-17.856578785702972
33,-8.548712339410995,-17.54588995779831
34,-8.057705727647843,-17.09298886316618
35,-7.718135304613422,-17.316616413167132
36,-7.92042993974381,-16.69826328411574
37,-8.440172327851547,-17.561905084860314
38,-7.612251603181812,-18.13410714035379
39,-6.997051666615281,-17.249001275477458
40,-6.351026466938555,-16.83754945192363
41,-5.397858332604975,-17.338706025950202
42,-5.144679075501895,-16.600776215110205
43,-5.077691610809378,-16.290361479620692
44,-5.990725539373756,-15.65912476851578
45,-5.070823360766434,-15.939655048249342
46,-4.844054147389469,-15.651233785999771
47,-4.442073890383381,-16.592141286158697
48,-4.164527339213068,-17.312635785083526
49,-4.61046611527857,-18.156121703126235
50,-5.140919857783138,-19.035833168668002
51,-4.729096219785643,-19.903406730635453
52,-4.869775519256139,-19.85436653140834
53,-4.846352756919401,-20.82862217216706
54,-4.646660365312451,-20.107366476379212
55,-5.159213099431653,-19.891681791550614
56,-5.32515015697103,-19.169561435185866
57,-5.084286111205974,-20.095209706712144
58,-4.633369353794975,-19.110499474619395
59,-5.258102098393778,-18.960187805003237
60,-4.55789701317949,-18.451064266566718
61,-5.200927101846634,-18.46877614870617
62,-4.817976421935873,-17.965163384419068
63,-5.405045258158294,-17.150587254139708
64,-6.28771638891501,-16.368457023976347
65,-6.4271887792689455,-15.917578877647376
66,-7.134775294503428,-16.0755383984391
67,-7.678243507821403,-15.117795197485542
68,-7.276804524276604,-14.973853289604824
69,-6.5501971053148464,-14.215597224628217
70,-5.586116362917728,-15.201839149183005
71,-5.05850531257818,-15.133600880793148
72,-5.862054375862277,-14.569873144382116
73,-6.010790985895542,-14.683153511536227
74,-6.2817549518167635,-14.918467462338011
75,-6.654537769104009,-15.659488796786935
76,-7.1108087752292155,-15.763816023104225
77,-7.324565855954459,-16.15201176273131
78,-6.671860366476018,-16.679260439347647
79,-6.112585085980939,-16.03335762236046
80,-6.358911089892184,-16.828360279388043
81,-6.737407114005111,-17.59839109411684
82,-6.375934487922756,-16.956507998034855
83,-5.926063633574125,-17.602959122374816
84,-5.954960033448787,-18.19302818310986
85,-5.338083371261369,-17.43936207900974
86,-4.876790213934772,-18.43436894955661
87,-5.4196211668126235,-18.868517621390737
88,-6.27577577142261,-18.87047163125077
89,-6.415217707508027,-18.060726308872642
90,-5.911448727768702,-18.084895103033624
91,-5.247998624903118,-18.26770667827208
92,-4.281337582809943,-18.523175943239814
93,-3.6864091501156357,-17.682543912674248
94,-3.3005861702016466,-17.26364783363179
95,-2.5407048749810914,-16.923673112225252
96,-2.200701524208824,-16.60822264854649
97,-2.482880473649971,-17.18597199243855
98,-3.016400942892788,-18.016567781394325
99,-2.8405578491316508,-17.06181014736764
100,-3.217996458051945,-16.41545542798817
101,-2.390822690930475,-16.915923114373896
102,-2.568635921973728,-16.554391187181352
103,-1.655921588835101,-17.05568111955351
104,-1.6733075816387704,-16.677969133843586
105,-1.1178037041220898,-16.294204312165842
106,-0.2686573174752154,-15.341516459077368
107,-0.9973332055548871,-14.703789497859425
108,-1.224949591171835,-15.697546941578052
109,-0.6275070566978548,-14.953365414365136
110,-1.055191256568632,-14.806866780481737
111,-1.4628335959848,-13.859854269020472
112,-0.5623886544502191,-13.377514419436876
113,-1.2854339181782506,-13.962652087672428
114,-1.9653805240531685,-13.815227506479308
115,-2.412936688037181,-12.863649635207322
116,-3.342705585980499,-13.811519889025206
117,-2.7763102115102187,-13.036868809502439
118,-2.47943806460265,-12.20557579829295
119,-2.2193484407576625,-11.356856373493324
120,-2.240018441946787,-10.596022807916892
121,-1.7878523664327095,-10.577761489629353
122,-2.272781867716931,-11.234241087324609
123,-2.63021430336007,-11.463173924862812
124,-3.324216138831037,-12.33009078180056
125,-2.6599140752064834,-11.340074959679331
126,-2.35590804255991,-12.19686324234217
127,-2.085317846117344,-13.155544524227965
128,-1.222213522553834,-12.314627821599588
129,-1.4006437523204038,-12.43467817743811
130,-1.684491854851938,-12.294050967151241
131,-2.232955210533375,-11.67750365802193
132,-1.9048797321955624,-12.428185891792323
133,-1.7358159228356826,-12.571193902791624
134,-1.9161288578413713,-12.415185817504293
135,-1.928070469868669,-13.246490589833515
136,-1.5902258767833608,-13.578315193028143
137,-0.8670549119104396,-14.224057586352053
138,-1.232634965628819,-14.164869671184563
139,-0.2503786664209474,-14.133239424847458
140,0.40617180565839517,-13.634724428131163
141,1.2219179004924983,-14.542656240481513
142,0.5646151383747761,-13.709707700969464
143,0.4793712650162566,-12.8368039235584
144,0.9239191472741884,-13.28306765175534
145,1.3974214141153898,-13.701830645307957
146,0.6560949798465524,-13.208480440266232
147,0.6393950220858948,-13.672818706611267
148,0.2648463950268376,-13.810296618087673
149,0.521974926019109,-13.665689577938037
150,1.1758753451712625,-12.907190752667843
151,0.852561634996163,-13.252629432799335
152,0.35676647398309813,-12.313369044301751
153,-0.4029879117662004,-12.361075538770656
154,-0.012057931701538682,-11.478322961194516
155,-0.7540273099926519,-10.925290919569976
156,-1.6707422645201468,-11.581721233785322
157,-2.218653747547968,-11.679000956582781
158,-2.984370330294273,-11.396116672697723
159,-2.239736591788846,-11.240534807043053
160,-2.9695989593272314,-11.844542393373061
161,-2.793586896323755,-12.071515387809834
162,-3.115980557979419,-11.682582546543266
163,-2.8054618015209134,-12.158237550679322
164,-3.026530837489831,-13.08304633358851
165,-2.228230287330528,-12.587665517973317
166,-1.593344458836401,-12.264952906981865
167,-1.600849528062739,-13.087553129996053
168,-1.2408932129344803,-13.571656512355423
169,-1.8697453901351242,-14.149894366911521
170,-2.6003978001354544,-13.832961621188453
171,-1.7376470419665062,-13.707375949805325
172,-1.349320006768264,-13.072597881688335
173,-1.3048512671443355,-13.09984814826143
174,-1.2394777435243571,-12.691639813095973
175,-0.7272895929802012,-12.347264397135607
176,-0.77692491142714,-12.83053562101055
177,-0.9225120532865221,-13.609925686627797
178,-0.5381051495521212,-13.134569077876366
