,a,b
0,4.436170763152705,-16.02870320296543
1,23.72643663978811,-13.874495689321709
2,18.255018254895024,-1.5502424652440556
3,8.155129474117114,-15.37936266458889
4,26.091273365878806,-18.64803185381691
5,28.00269764610312,-5.481981228138595
6,44.948917601745705,-17.40938328083689
7,50.23469228476364,2.121994872738025
8,40.315344273047856,4.510235910497983
9,51.145698117525285,-6.080033873956747
10,66.70026322836839,-0.49599875025272233
11,83.97824900196736,14.204204093100076
12,66.95394005257552,17.863880905076236
13,54.157094344108785,3.7300701357679475
14,74.49012855752824,5.758552437871354
15,72.18058780875005,21.174489965331087
16,91.89131907346804,33.247131622952374
17,73.67247695923388,51.5219634886744
18,64.49311326418045,62.16936276955225
19,77.29838939099716,74.81626213545377
20,89.94038392740838,68.94070414608393
21,76.05586003131614,71.48422921611028
22,79.1659103547102,78.20130533036944
23,67.70801300943884,59.32619161302411
24,54.09205197861141,52.34696158761394
25,56.74812080549012,65.33894110341961
26,55.94677581196073,77.60719738059882
27,37.69727104570309,81.99387346316642
28,31.849925334931495,67.30256197381927
29,12.120192730897667,66.26557497022253
30,27.25163189243193,82.7388200691753
31,14.862811860962093,70.6677890932693
32,24.738602051462486,50.027134173412065
33,26.404906246723534,39.82647684859122
34,8.38091079591755,44.429343633515664
35,28.415747054140603,38.06326394249086
36,35.20579810870909,21.444786189364258
37,26.031895535851245,38.073596175317945
38,16.184795908902284,31.89549726753873
39,33.046282023425114,17.16913589079196
40,25.17659717337294,0.15634715216314987
41,10.392178300375868,0.9005312525650023
42,3.2329316924069254,16.034827557989367
43,-14.458653115544358,-2.8129316656503836
44,-9.391544959159042,2.493570787948751
45,4.415107530139098,15.984830071375477
46,21.049582192736963,34.30196743199938
47,5.9886098466437545,35.288232515214425
48,-5.473470505033412,46.13486651751312
49,-2.4030528690620425,26.04418411836092
50,-12.861991477523308,15.927520765556174
51,-19.062868398446202,10.15792826716126
52,-25.591727586808183,-3.2606950505858823
53,-9.754715248573017,16.71502323446365
54,-10.61924207474643,24.220252967663537
55,-14.135976918253704,25.740593707892458
56,4.278306744810525,32.57708053873769
57,7.571962623171027,17.04133197033238
58,13.249981812287498,30.905237400350867
59,-1.749429241522936,41.75205153913604
60,-10.351337850587793,51.60065665304593
61,-18.281597905039767,47.05428587039835
62,-11.943752728288759,28.677133423782525
63,-22.61296258727687,11.567780668390665
64,-7.428958409725153,-2.682792844470997
65,-9.88213095695776,7.294190564248904
66,-22.209642136483396,-3.388219056603538
67,-24.10247966170623,7.640294872937624
68,-34.959740850897745,8.790515427668055
69,-44.355262712043334,27.84555326622405
70,-24.527618014104135,22.968838810485483
71,-22.76458013290123,19.616430365565193
72,-35.43375259410728,8.485800835512961
73,-33.10874070761204,14.485888089512242
