,a,b
0,-24.99661145722751,-29.761613863708515
1,-24.522450515025916,-28.862354471875047
2,-23.979464955335718,-28.87751294128336
3,-23.521642529695075,-28.72022375435469
4,-23.731227573555543,-28.353816308939553
5,-23.12670376468209,-28.747839694612196
6,-23.23168616839008,-29.623171037171154
7,-22.740549163496038,-28.71146100151847
8,-22.203097644817518,-27.837533144371374
9,-22.24395095476749,-28.334665388595432
10,-23.154383303502698,-28.519306010760385
11,-22.9373696678554,-28.815137820347537
12,-22.244820320818597,-27.970124263352353
13,-23.22267811627313,-28.956643900191107
14,-24.18038464335308,-29.614322225290273
15,-24.719450073669236,-29.996352376538287
16,-25.026607243707424,-30.8811324288073
17,-24.56679729785062,-31.354521862956254
18,-23.950410222333083,-30.721069917165362
19,-23.273926976836872,-30.594818197671014
20,-22.704798852217984,-30.705866571761298
21,-21.7937080215325,-30.18442317770688
22,-21.068261953861285,-30.801561672612955
23,-21.68917016778782,-30.747862053002233
24,-21.398988738386784,-31.424056993437127
25,-20.55400605957655,-32.19374235348937
26,-20.46510090456937,-31.801863274939425
27,-20.70479850661927,-32.533664218680435
28,-19.90442583527737,-32.64562941043052
29,-19.8593817223204,-33.27489011652687
30,-19.917264433353388,-32.48488906041919
31,-20.797514861671402,-32.55303099592617
32,-19.94592440183958,-32.42489202233516
33,-20.57210582395278,-32.114203194430495
34,-20.081099212189624,-31.661302099798366
35,-19.741528789155204,-31.884929649799318
36,-19.943823424285593,-31.266576520747925
37,-20.46356581239333,-32.1302183214925
38,-19.635645087723596,-32.70242037698598
39,-19.020445151157066,-31.817314512109643
40,-18.37441995148034,-31.405862688555814
41,-17.42125181714676,-31.907019262582388
42,-17.16807256004368,-31.16908945174239
43,-17.101085095351163,-30.858674716252878
44,-18.01411902391554,-30.227438005147967
45,-17.094216845308218,-30.507968284881528
46,-16.867447631931253,-30.219547022631957
47,-16.465467374925165,-31.160454522790882
48,-16.18792082375485,-31.88094902171571
49,-16.633859599820354,-32.724434939758424
50,-17.164313342324924,-33.60414640530019
51,-16.75248970432743,-34.471719967267646
52,-16.893169003797926,-34.42267976804053
53,-16.869746241461186,-35.39693540879925
54,-16.670053849854234,-34.675679713011405
55,-17.18260658397344,-34.4599950281828
56,-17.348543641512816,-33.737874671818055
57,-17.10767959574776,-34.66352294334433
58,-16.656762838336764,-33.67881271125158
59,-17.281495582935566,-33.52850104163542
60,-16.581290497721277,-33.0193775031989
61,-17.224320586388423,-33.037089385338355
62,-16.84136990647766,-32.53347662105125
63,-17.42843874270008,-31.71890049077189
64,-18.311109873456797,-30.93677026060853
65,-18.450582263810734,-30.485892114279558
66,-19.158168779045216,-30.643851635071282
67,-19.70163699236319,-29.686108434117724
68,-19.30019800881839,-29.542166526237008
69,-18.573590589856636,-28.7839104612604
70,-17.609509847459517,-29.770152385815187
71,-17.08189879711997,-29.70191411742533
72,-17.885447860404067,-29.138186381014297
73,-18.03418447043733,-29.251466748168408
74,-18.305148436358554,-29.48678069897019
75,-18.6779312536458,-30.227802033419113
76,-19.134202259771005,-30.332129259736405
77,-19.34795934049625,-30.72032499936349
78,-18.695253851017807,-31.24757367597983
79,-18.135978570522727,-30.60167085899264
80,-18.382304574433974,-31.396673516020225
81,-18.7608005985469,-32.16670433074903
82,-18.399327972464544,-31.52482123466704
83,-17.949457118115912,-32.171272359007
84,-17.978353517990573,-32.761341419742045
85,-17.361476855803154,-32.007675315641926
86,-16.900183698476557,-33.0026821861888
87,-17.443014651354407,-33.43683085802292
88,-18.299169255964394,-33.43878486788296
89,-18.43861119204981,-32.62903954550483
90,-17.934842212310485,-32.65320833966581
91,-17.2713921094449,-32.83601991490426
92,-16.304731067351725,-33.091489179872
93,-15.709802634657418,-32.250857149306434
94,-15.323979654743429,-31.831961070263976
95,-14.564098359522873,-31.491986348857438
96,-14.224095008750606,-31.176535885178676
97,-14.506273958191752,-31.754285229070735
98,-15.039794427434568,-32.584881018026515
99,-14.863951333673432,-31.63012338399983
100,-15.241389942593727,-30.98376866462036
101,-14.414216175472257,-31.484236351006086
102,-14.59202940651551,-31.12270442381354
103,-13.679315073376882,-31.623994356185698
104,-13.696701066180552,-31.246282370475775
105,-13.14119718866387,-30.86251754879803
106,-12.292050802016997,-29.909829695709558
107,-13.020726690096668,-29.272102734491614
108,-13.248343075713615,-30.26586017821024
109,-12.650900541239634,-29.521678650997323
110,-13.078584741110411,-29.375180017113927
111,-13.486227080526579,-28.428167505652663
112,-12.585782138991998,-27.945827656069067
113,-13.30882740272003,-28.530965324304617
114,-13.988774008594948,-28.383540743111496
115,-14.43633017257896,-27.43196287183951
116,-15.366099070522278,-28.379833125657395
117,-14.799703696051997,-27.605182046134626
118,-14.502831549144428,-26.773889034925137
119,-14.242741925299441,-25.92516961012551
120,-14.263411926488565,-25.164336044549078
121,-13.811245850974489,-25.14607472626154
122,-14.296175352258711,-25.802554323956794
123,-14.65360778790185,-26.031487161494997
124,-15.347609623372817,-26.898404018432746
125,-14.683307559748263,-25.908388196311517
126,-14.37930152710169,-26.765176478974357
127,-14.108711330659125,-27.723857760860152
128,-13.245607007095614,-26.882941058231776
129,-13.424037236862183,-27.002991414070298
130,-13.707885339393718,-26.86236420378343
131,-14.256348695075154,-26.24581689465412
132,-13.928273216737342,-26.99649912842451
133,-13.759209407377462,-27.13950713942381
134,-13.93952234238315,-26.98349905413648
135,-13.951463954410448,-27.814803826465702
136,-13.61361936132514,-28.14662842966033
137,-12.89044839645222,-28.79237082298424
138,-13.256028450170598,-28.73318290781675
139,-12.273772150962726,-28.701552661479646
140,-11.617221678883384,-28.20303766476335
141,-10.801475584049282,-29.1109694771137
142,-11.458778346167003,-28.27802093760165
143,-11.544022219525523,-27.405117160190585
144,-11.09947433726759,-27.851380888387524
145,-10.62597207042639,-28.270143881940143
146,-11.367298504695226,-27.776793676898418
147,-11.383998462455883,-28.241131943243452
148,-11.758547089514941,-28.37860985471986
149,-11.50141855852267,-28.234002814570225
150,-10.847518139370516,-27.47550398930003
151,-11.170831849545616,-27.820942669431524
152,-11.666627010558681,-26.88168228093394
153,-12.42638139630798,-26.929388775402845
154,-12.035451416243317,-26.046636197826704
155,-12.77742079453443,-25.493604156202164
156,-13.694135749061925,-26.15003447041751
157,-14.242047232089746,-26.24731419321497
158,-15.007763814836052,-25.964429909329912
159,-14.263130076330624,-25.808848043675244
160,-14.99299244386901,-26.412855630005254
161,-14.816980380865534,-26.639828624442025
162,-15.139374042521197,-26.250895783175455
163,-14.828855286062693,-26.72655078731151
164,-15.04992432203161,-27.6513595702207
