,a,b
0,-29.27737303971934,-6.096307101785576
1,-28.486045484192058,-6.036084747155995
2,-29.037872806089073,-5.341145518575231
3,-29.071475610451934,-5.838339922730223
4,-28.1580464772959,-5.2232580534220325
5,-27.87338274156384,-4.338903964852825
6,-27.581160429523052,-5.037093850669321
7,-26.608128188362166,-4.435103003171768
8,-26.58330048436823,-3.8608176663202602
9,-26.71558683891652,-4.711034927215898
10,-27.13734248714397,-5.097344214881305
11,-28.003294556305036,-4.470390187972174
12,-27.79927647011433,-4.087639472529067
13,-28.68479953060329,-3.305952762089854
14,-28.506892414009652,-2.9433165991850356
15,-29.11524181011678,-2.4729380661364697
16,-28.61144261141468,-3.032339723560103
17,-28.726626829445074,-3.21699834282984
18,-27.953359855442795,-3.048664994639977
19,-28.584789767140407,-3.8332560647218465
20,-27.738936522448448,-4.340422002663933
21,-26.994655163881315,-5.128276070618917
22,-26.694740354419707,-6.12341570180036
23,-26.170118446042157,-6.643457246248078
24,-26.426475837114957,-6.469474433471509
25,-26.30964390838455,-5.49835641712207
26,-26.8554971755891,-4.68568229942527
27,-26.98378043163051,-5.527863037634596
28,-26.176049931902742,-4.748559557393301
29,-25.45861929973139,-4.781779279550749
30,-25.201075431276386,-4.294950958639941
31,-25.771384651529644,-4.208033713574774
32,-26.171160574334326,-4.651687365624023
33,-26.797612576609207,-4.852744572284958
34,-27.110375027964473,-4.669832960149495
35,-26.96366968974098,-5.563009999353024
36,-27.69609561207911,-5.517516410271585
37,-27.27957926016438,-5.063728751290382
38,-26.96124982135346,-5.51403286632928
39,-27.283881860060838,-4.897799756610051
40,-26.73716379553384,-4.290961196727732
41,-27.331902548119697,-4.253370950693029
42,-27.374593443934295,-4.482969288143776
43,-27.37637050239885,-4.156009734022958
44,-26.989640465088748,-3.691376517361448
45,-26.70182236997759,-4.632727604863944
46,-25.965434814870612,-3.71100352816776
47,-25.39064484905303,-3.0120619381346514
48,-25.826095723460803,-3.320991298365864
49,-26.581483738588663,-3.1217847143487565
50,-26.850262684981637,-2.3050273793787204
51,-27.34802793267317,-2.187368511428399
52,-27.538393854279708,-2.6114112220445214
53,-27.19196337153867,-3.0267080528097186
54,-27.153852368208543,-3.8260724637347097
55,-27.912360383910382,-3.8231811512116223
56,-27.318119267475762,-4.234802240168085
57,-26.721974331339776,-4.081663537917245
58,-26.80960146893597,-3.994387175467539
59,-26.14074841106704,-3.148296877598059
60,-25.29813454305216,-3.7394417679089287
61,-25.059422431536092,-4.572311485079777
62,-25.12564611848803,-4.590683871155568
63,-25.236763877620298,-4.647417029164846
64,-24.299319445757064,-3.821555891041535
65,-24.40471508860083,-3.538935245198476
66,-24.52313248551887,-3.97434836004488
67,-25.023422975308993,-4.14457288189298
68,-25.082886631673166,-3.5868615078106956
69,-24.77903871968682,-3.515266459892452
70,-24.036706370971977,-2.6313212674668547
71,-24.41272510698088,-1.7518655580632607
72,-24.13243635094677,-1.5349077332020629
73,-24.333622522720905,-1.032044698464692
74,-24.574890667179353,-1.1358093621466683
75,-25.24065256713778,-1.6318152403487955
76,-25.768191500186145,-2.5018204961194144
77,-26.708814727861334,-1.5838762405372417
78,-25.861357571576487,-0.7682296642398625
79,-24.91417755016871,-0.9983097766264893
80,-25.771349189713,-1.5497765565943635
81,-26.241748553556626,-0.5790260285247446
82,-27.115216153742015,-1.1382667663278585
