,a,b
0,-26.204580434478476,13.54692948872816
1,-25.61491857795424,12.582230603474418
2,-25.52368009927022,13.492043345047694
3,-25.300531985350066,13.364373035513903
4,-25.621656385359447,12.872469337786539
5,-24.680316973706645,13.624587588892838
6,-24.36352507942584,14.381667349493652
7,-24.649958979511084,13.451139019474398
8,-25.152200247586332,12.766610207483215
9,-25.03659713273695,11.897114801370382
10,-25.9152727738548,12.791200439582811
11,-25.82035786064514,13.456197634955455
12,-25.371362926993815,12.598736468081874
13,-26.176485920114583,12.540895462902833
14,-25.74015701804009,13.405984476146628
15,-26.284347692745037,13.098676104855482
16,-25.57616557852997,12.823227875586744
17,-25.605963768772206,12.819704615348241
18,-25.89516311152097,13.46157251370802
19,-25.287435522704133,12.895565215975877
20,-25.70875152730215,13.495743583989007
21,-25.228336095324725,12.64784349893148
22,-25.918000149434164,12.612271010333616
23,-26.91223518569577,13.007392797639088
24,-27.41435328046283,12.827726057128395
25,-27.062620377873827,13.31466915050475
26,-26.509768155398408,12.817322768348042
27,-26.27236342645397,11.97835299932146
28,-26.799572095764372,11.069516650589867
29,-26.64547823755927,11.937910913462371
30,-25.722021726721643,11.620370732897626
31,-26.366095416722878,11.333133723571088
32,-26.465292355938274,12.134114269680554
33,-26.217702118581972,12.643285020799688
34,-26.921899846135794,11.677877538614224
35,-26.02053840701953,11.138734705855587
36,-25.553779112522328,11.653070092131763
37,-26.39039437841529,11.60275236415095
38,-26.7543833540634,12.023287759336245
39,-27.581960138616147,12.97645592759475
40,-28.394297704994617,13.245358012692423
41,-27.78412223244297,12.525890297956886
42,-27.437331197154982,12.602470914484307
43,-28.179156735993928,13.560511876408567
44,-27.761566833911008,13.458312489176087
45,-27.923464093294257,13.127515112276294
46,-28.600604490757707,12.747599160750475
47,-28.615577471513596,13.256995185620935
48,-28.84816928933136,14.099786227823229
49,-28.14457468666612,13.63690647876492
50,-28.06408171049706,14.436378645337225
51,-27.598558812657842,14.112392411425908
52,-26.804984732999962,13.732060307750514
53,-27.096252021012226,13.748700021799676
54,-26.99329673213422,14.174054947681013
55,-27.712524843125415,15.10556250110447
56,-27.959354539171663,14.45871631484412
57,-28.86302263386118,13.606411289775112
58,-28.10634296110276,14.098006277559438
59,-27.883436713409093,13.983667738343632
60,-27.52557636682972,13.439541643884567
61,-27.606103040270785,14.214682655060837
62,-27.98656189631463,14.763906781311888
63,-27.491569636365806,15.18383529528444
64,-28.097530723732675,14.280808626909021
65,-28.91111900457556,13.97969757371337
66,-29.125839507919853,13.19667928378965
67,-29.708530628543077,12.739583345752422
68,-29.433789119189935,11.866456911743311
69,-28.78105170824077,11.31572859994387
70,-29.091645775918835,10.770454929605783
71,-29.886858497602894,9.824133477666338
72,-30.153739841029203,9.04751705472771
73,-29.628791985066425,9.874636687491018
74,-30.172366696552967,10.713625028867126
75,-29.65923200324897,11.671490879443427
76,-28.836299002065328,12.251891001184763
77,-29.718389905125637,12.306677680951092
78,-29.804249337547287,12.374274985375065
79,-29.405898232672854,13.34450097211908
80,-28.97968532289118,12.672300977605024
81,-28.436571332118334,12.02851753423111
82,-27.576365432607197,11.780158261984054
83,-27.179763167145218,12.515495601725425
84,-27.136189096841967,11.814569336738842
85,-26.53895860290719,10.83253070913862
86,-26.821333794416528,11.488596322398644
87,-26.78416570754623,11.964002244834305
88,-27.46059013360242,12.692306914847425
89,-28.007117419179426,12.923953161523132
90,-28.13456116179533,13.066860855153616
91,-28.639039681299383,13.446392622302826
92,-29.422142902204314,13.017747555250208
93,-28.672482945767797,12.576768784978743
94,-29.15472088188324,11.807257575423362
95,-28.62041579430746,11.515016644516196
96,-27.82267246294728,11.435892542574857
97,-28.80962280753244,11.809257637195024
98,-29.31962801329614,12.353058717677902
99,-29.269020064221777,11.937558469013988
100,-29.130169583383864,12.249543416650372
101,-28.816560017694933,12.092354848638143
102,-28.318776516333948,11.197920196891566
103,-27.410181234813088,11.498516981689486
104,-26.63763627933277,12.239497783250014
105,-27.402679482160277,11.960250280567923
106,-27.22968169731466,11.222306543693145
107,-27.704894990728445,11.279140400613723
108,-28.381174946916126,12.252091990280686
109,-29.250984023280786,12.982200257773204
110,-29.190890626300913,12.305265324038059
111,-29.671718448051834,11.31308698446276
112,-30.10361418947934,10.35434906012318
113,-30.378232249960373,10.220525097972356
114,-30.749701700090295,10.607594653983707
115,-31.538529050802303,11.433672882414973
116,-30.577174716777595,12.314436273375058
117,-29.723328960678195,12.574034530047191
118,-30.430896342252883,12.699110295472368
119,-30.55085128874152,11.944410051256275
120,-30.590787650537372,11.198236898258147
121,-31.20357077130022,10.339854246283522
122,-31.844277781114034,9.780567705429116
123,-31.95930177702934,10.37706224637153
124,-32.59618411318873,9.772192162146872
125,-33.08113461790294,10.55397951839257
126,-33.77278230648084,9.660300437257904
127,-32.9429486188597,9.213177028050302
128,-32.484323462303344,9.356130737957931
129,-32.79275043391696,8.973532082238222
130,-33.03219231247641,9.72651299180729
131,-32.699601566901,10.638600081885118
132,-31.81754608978074,10.860397935785928
133,-32.57438960667869,9.913155729609802
134,-32.27032465095372,9.959663838148623
135,-32.250038045023864,9.90236272917564
136,-32.80566497056195,10.832049782914257
137,-32.09933538179412,10.77194295455309
138,-31.16336309664696,10.763643708802913
139,-30.5641798493647,9.79586020816514
140,-30.93819543599899,10.208013144176666
141,-31.068309198390875,9.518341095421633
142,-31.610783925961183,10.481288426149552
143,-31.811393333595458,10.525107789340373
144,-31.472469719217212,10.155675343041478
145,-31.366292418347992,11.12295991059789
146,-30.94794155826353,11.649308251992855
147,-30.844145497265316,11.986850919425423
148,-31.592615318731642,12.812497075555086
149,-32.21466297254063,12.860770450629063
150,-31.6597644675845,13.699543045245724
151,-31.84129155409442,13.547315997040444
152,-31.78091804063481,13.444111187872814
153,-31.55884588779357,14.136501574941999
154,-32.45713411248829,13.653893160086135
155,-32.257235594943786,14.121720195562201
156,-31.51530216172803,14.803598299928334
157,-30.591392729135578,14.785502052110605
158,-31.452790729405805,14.734659660668864
159,-32.05565917217353,15.002914935753772
160,-32.462964266541185,15.708038070034185
161,-31.90463360331055,14.92856253173464
162,-32.44880758678746,15.853696356451916
163,-32.37348674905707,16.407431521688103
164,-32.47601551112885,15.93153426265652
165,-31.680815197803625,16.169351803094916
166,-32.2290120059334,15.717704896385806
167,-31.262165675915746,16.40361642061737
168,-32.09482866177408,17.19050021294868
169,-32.92982073810296,16.811483421835106
170,-32.550670177987264,15.835415232456509
171,-32.71240441156897,16.712602228191216
172,-31.800877520370044,16.408709104972843
173,-32.484962636236375,15.687005107927758
174,-31.88782808046972,16.124200052605794
175,-31.674213996763115,16.516948413764574
176,-30.924528191829847,17.0168468088628
177,-31.824305454058408,16.33597282855504
178,-30.832569945982083,15.518264934424584
179,-31.772588262639623,15.193720363920004
180,-31.66768000571957,15.267214113217484
181,-31.693717409252184,15.722947836096942
182,-31.01912217862195,16.08590480594966
183,-31.70417974018132,16.378510506781513
184,-32.62824411627918,15.915863666349232
185,-33.22838681863555,15.187490430654
186,-32.50421967483483,14.653733963133194
187,-32.48089720276013,13.917120793491398
188,-32.169380436530226,14.340521051135097
189,-32.557723714100575,14.90793425148938
190,-32.63408151799012,14.557827423788181
191,-32.7508456275419,14.799225169409647
192,-33.50009975696942,14.39237213012593
193,-33.94525739183893,14.955394976921596
194,-33.99175371538554,14.24307390283119
195,-33.67839315698624,15.08629100257719
196,-33.365512414866075,14.647152556300586
197,-32.7658823526772,14.890814703372229
198,-32.05552192936483,14.58202963515746
199,-32.87601939897883,14.491592848788304
200,-31.920685301544456,13.513222948802914
201,-31.223202611367366,13.3629058084424
202,-31.119296999026474,13.640785798533162
203,-30.695504680537855,14.612100543629447
204,-30.785745809135356,14.951571698647562
205,-30.47300162869192,14.468414065925709
206,-30.507638084570598,14.376821560393996
207,-30.116236431472462,14.377588612347806
208,-29.169153955903266,15.257939713997706
209,-28.319576364734697,14.566176130005081
210,-29.269133207073907,14.528408222268887
211,-30.043768637031206,15.174073991090161
212,-30.1823821377068,15.681769590484176
213,-30.960443869721576,14.848033956804068
214,-30.026234247920254,14.171555467990675
215,-30.680561563457843,14.291713847142006
216,-31.50839147481686,13.401745462427197
217,-31.753328046636298,13.22093495402546
218,-31.968773967326925,12.565236738151455
219,-31.082258796203433,12.222499297395814
220,-30.502513522804264,11.570079259148693
221,-30.421932653822093,11.015520273626057
222,-31.127127403995495,11.570954149896068
223,-30.88586301127713,11.711049533869181
224,-31.52479727026794,12.334200208861262
225,-31.61788760657014,11.340336963851657
226,-31.288640827694003,11.5260644702779
