,a,b
0,-11.510572210230325,-11.60562864202885
1,-32.15618332351836,11.83528159504485
2,-33.265007975579756,40.10898060494714
3,-31.396349031771294,8.35203341460813
4,-41.33365890641866,-6.786906922980251
5,-58.314413769102586,-23.82746119890043
6,-31.470646114651597,-19.77800244761443
7,-6.360116081409178,15.72756505441216
8,32.6655266785209,-28.72933906488001
9,53.51764889615906,-57.36869166762369
10,95.62465220298469,-89.02672516941627
11,129.97174549811027,-100.48413092638759
12,122.6355177480828,-79.62399467312054
13,110.9504388485193,-113.9319238935905
14,97.9083859552063,-78.49240867695943
15,138.53268078101723,-108.71370446321136
16,182.12655473233278,-137.45663017450337
17,188.64225368493766,-165.44392767110452
18,208.86348700881737,-156.06049478717935
19,178.3010187297392,-110.84422896596202
20,158.1612471190115,-84.01823011421934
21,127.2874236251948,-91.67594158844891
22,113.45934723187548,-53.829264358057685
23,131.97985952271037,-59.331776924014726
24,99.79501711018818,-76.06266702664396
25,109.07522516449421,-101.8882757606888
26,114.45827633414095,-83.30402341278453
27,120.80952376645668,-95.48030493497534
28,76.85044549981832,-132.12498391578663
29,60.93724128180311,-175.97931165353992
30,63.25448995652256,-144.47033456453707
31,80.65704419233876,-141.65405686502962
32,59.294248538614184,-147.58781303637159
33,97.42042807547313,-177.7273540943473
34,109.3363676961998,-203.30923848669119
35,84.75522817312768,-161.2618703701702
36,116.30081278487098,-168.41955113269802
37,87.52194577253465,-137.88390781969954
38,45.29840836943922,-132.25738913982238
39,38.65449768643069,-101.25399709427822
40,21.67691556533263,-112.54552683082456
41,66.6750070211138,-82.46189826283646
42,48.68573784964346,-76.61964290328935
43,50.86430340507052,-53.66016626827819
44,51.77847968899481,-64.74969533683688
45,16.733499494400498,-96.85471922229544
46,10.316459777382187,-63.216346672669786
47,22.047587919717756,-104.22513889199863
48,-14.163814700513303,-124.11547563128381
49,-41.79121470402002,-126.81670839501446
50,-0.43926538838889684,-168.20479557601936
51,21.917853992009384,-148.80754279846403
52,12.335750543021346,-160.16331510570743
53,30.69453483995634,-154.37820678086652
54,-5.042396294798088,-129.21195795322362
55,2.051477600350845,-125.44202768439241
56,-27.521406318317084,-127.35448882725781
57,-19.184008628624188,-83.24407138614818
58,-56.94394748893889,-49.26277923720179
59,-12.750283853314897,-21.21365092091636
60,-31.739113640143742,-25.85502359107595
61,-11.444175446293428,-36.346338556902516
62,11.31730219613282,1.021827731815641
63,3.8253431610014257,-8.23351124570461
64,25.93247685945634,5.936391217408594
65,44.39737053231568,23.67001216010462
66,17.886349674153955,12.312081703880512
67,-6.845938274890372,47.94282777484505
68,19.9656068669592,20.828748982421622
69,42.82409335790422,36.1466869126326
70,7.047381357208359,25.379928439252986
71,-8.773613147786026,23.528268846367165
72,-37.3636983795835,16.395067483422725
73,-65.0185126035945,-28.603023397138486
74,-60.46984483209899,-21.232713136867133
75,-71.02023846495705,-24.61494256478098
76,-73.43324214258651,1.3013296155162095
77,-91.29771484481071,-37.92558521509879
78,-109.21548964135528,-45.31904347912043
79,-152.7469017959325,-48.21495342292792
80,-157.61593703736446,-84.25931120953221
81,-139.3591152512209,-110.07120883614542
82,-117.25190696704405,-74.76963631269663
83,-151.0699046855261,-78.82479394299588
84,-192.32332144217406,-123.83581498069975
85,-164.9862017977381,-164.7098908753569
86,-117.8727520841247,-137.3597754944705
87,-135.67579942530605,-122.50928573261022
88,-177.55131095179638,-97.83944374435093
89,-168.83408922406656,-133.75300728986684
90,-175.2072691753473,-112.91042367246686
91,-220.47685050310287,-88.51835573362042
92,-230.82936871066235,-46.27662885582569
93,-198.51245500546497,-3.7615835842854537
94,-156.78032809577226,23.908826385915955
95,-124.5657074029343,-19.458602450311307
96,-167.4243533888986,11.077051793614437
97,-150.4439264681132,-3.1691651336986
98,-123.89473545244938,-14.543910124013133
99,-115.96900444147906,-54.341766646298005
100,-145.59035228276582,-45.46819745616295
101,-156.00846165273788,-5.237543292759568
102,-113.7865367221512,-8.44471793528914
103,-92.55631950775143,15.444864319463463
104,-46.57269811582122,25.49482007127837
105,-56.465377672543795,28.742490784189428
106,-90.13168159237281,26.631447079955603
107,-47.842526120096366,-5.178009860516841
108,-84.92494942886671,-26.399357520485175
109,-70.80336174119344,-48.509479910763986
110,-94.9976488103146,-5.960790844051466
111,-57.64093731308403,6.516185476605901
112,-15.601959286428219,46.77242451768224
113,25.735036341939203,43.88697875905389
114,12.351054959883614,14.606345432988533
115,-8.530513690904789,46.04435461670196
116,-32.04071484487586,12.742226956642
117,-57.480033783545245,-7.504365992082395
118,-50.18487811993934,-26.216802305359113
119,-33.910792375016484,-4.849521296485268
120,-52.087954589958116,-32.871884291033915
121,-18.778483894966378,-75.90767007508074
122,12.26114330175017,-38.93656335985565
123,13.690093649847194,-47.995824556372185
124,4.888692300082356,-77.8947150749124
125,-0.7564951694620561,-67.73664954199829
126,31.464895732175282,-103.8017579980696
127,-5.64173848814109,-123.95954840072395
128,-33.01153601594471,-114.66703049385815
129,-26.71775985075499,-110.08263755393332
130,12.208386389486801,-66.1984474471673
131,4.690332458962027,-89.64227665198283
132,34.952177628900564,-123.67691889134636
133,-10.432152059730662,-83.70042170268741
134,-9.710102424140238,-56.27724075129103
135,8.62015563804083,-48.596601110614465
136,2.868356147435825,-72.06287238014563
137,38.39424543062486,-113.31538084512789
138,46.05557570122182,-82.95206347943204
139,9.679039952937366,-87.74047381854069
140,25.728418895892517,-120.86980895070616
141,58.110336388254474,-101.38408805132653
142,37.05242806862469,-91.06708782624513
143,9.660914943241252,-136.56070495577006
144,-28.997348729468357,-170.26495071606968
145,-61.95049487644842,-201.59160027323165
146,-53.57276964838838,-176.07144917754124
147,-53.04739624761246,-166.15835321012267
148,-25.7058125577261,-144.2831617921195
149,-43.787430710024694,-146.82431690715694
150,-24.237757955279516,-125.5375916106305
151,-64.66874603430843,-150.68761327874395
152,-95.24202457827235,-108.7821594901504
153,-110.51285715841549,-93.7724774426598
154,-156.13290408587872,-47.06198439652046
155,-198.648826481622,-51.5504288660613
156,-231.32466142198228,-79.62815016886347
157,-260.04699413402716,-81.10064970563003
158,-298.9580619491249,-102.56039833472728
159,-290.81873383141095,-86.03828514446383
160,-317.02012009313796,-60.33153460711645
161,-361.52624104171696,-48.05246650598347
