,a,b
0,30.001524072306218,11.93868303217139
1,-0.6812803758797514,-6.193137743492127
2,-3.5040622098875325,37.798917947784126
3,-45.366455673819935,51.921919119413914
4,-52.07014509994836,26.139988010450523
5,-83.50632506615611,2.7000666272314753
6,-72.03549901085735,-1.624394152857111
7,-88.89242671234244,-9.95001568012043
8,-72.27012062997241,-49.99317078945835
9,-38.83302347023725,-82.16654789089313
10,-72.98025463216273,-113.78033831970481
11,-113.83385418489604,-108.63278120496392
12,-115.31331976524763,-131.25614643557242
13,-79.1590814505628,-148.08197680736623
14,-36.267213097255286,-171.91532830016465
15,-0.39913430110771486,-208.32558936826968
16,-1.7350070799457353,-206.29450590074367
17,16.362466372732587,-215.27191408525613
18,25.157017909979146,-220.95118449034234
19,38.87044917917264,-244.8420181230844
20,77.92422426595348,-214.22172252968514
21,71.80798954954119,-250.4662135982687
22,86.47834995350523,-256.4368736422574
23,95.38541722286647,-272.1495097933391
24,53.73115435448044,-240.04627926393198
25,51.04491902144273,-278.49189088221954
26,48.26103244110791,-256.87849598714666
27,93.530291994517,-266.04605091204223
28,128.0606276548128,-239.02050560693
29,96.01417029309896,-233.22252329940622
30,132.87183118632595,-244.28123202031588
31,152.87758223392626,-256.61598180534014
32,165.78799636643473,-217.65263116793545
33,140.0590967379014,-255.43364882334632
34,138.7782023843749,-297.49829088933336
35,138.70929420906037,-334.9247988888999
36,113.57094189940473,-296.4324304364029
37,76.30535480820616,-314.81284734029913
38,108.84115452845738,-274.64974397242474
39,109.98870879279967,-292.1179077129787
40,72.76032668824453,-309.9051545087526
41,43.05461971662493,-350.241566994853
42,78.94685964522455,-322.6768113558841
43,100.35413647804651,-299.54956235898226
44,86.56315281731656,-337.3847728383558
45,113.7451868212585,-376.7510607669511
46,87.87497319897994,-360.72802319779777
47,67.65501421949843,-382.3349997485663
48,93.66714023620555,-344.38334981263176
49,51.09400013767834,-381.2002908477551
50,50.361301616205274,-385.0451067392582
51,92.4413660644102,-358.99885400461
52,62.29867061896151,-350.6542761177153
53,76.81062501001271,-329.7395508709302
54,77.80538078854755,-290.0981645790307
55,39.6591229403487,-323.1642810523409
56,3.029173570830963,-355.716305736945
57,-30.4405593578264,-354.22357765977466
58,-59.79735071721995,-360.5305628749467
59,-70.21052623559903,-395.3541890956225
60,-48.84472515392836,-421.2676073849341
61,-13.674247970806036,-412.82749367017027
62,-28.04689719545459,-443.5779229856773
63,-36.356464834661345,-423.54495294264683
64,8.678062526627635,-447.86894845420807
65,51.52822061853692,-429.7914860357649
66,70.94669560446499,-403.32455392783834
67,43.919559437517165,-443.15840852910435
68,35.54526112868227,-456.1720403572686
69,-1.0640089283992964,-477.1673836231894
70,-12.454099789322452,-473.53876229939885
71,-56.21676304596386,-475.5246692675375
72,-36.476402929023806,-461.2363202671218
73,-29.08548764104782,-427.40612716208307
74,-44.78475611023458,-393.92515274174895
75,-52.42111862274347,-423.40063218065006
76,-23.02035043144267,-382.5958896679623
77,-36.468073859587406,-351.76629243167093
78,-58.50901681727953,-342.1665371707444
79,-92.54753390963918,-355.13118793475365
80,-66.58683102335108,-375.07031789300487
81,-56.60445296476876,-346.8903240092411
82,-17.96824318559805,-321.6495664464239
83,15.087066179327088,-359.3189382590241
84,-26.245354110612993,-392.14894174344977
85,7.046222539834055,-400.3221741935247
86,28.60842755171697,-432.3267287961714
87,-0.767524334379523,-400.0729938537919
88,-25.044420310873104,-442.58482853799967
89,-47.09290722340208,-474.4407726387969
90,-79.45491027657411,-444.54184759760096
91,-111.6102714394184,-433.5683223473257
92,-83.10134205098478,-409.92825968793335
93,-48.87754736150289,-403.4578700585824
94,-58.686582747635924,-389.12999644489344
95,-44.34677960726063,-346.9479663180252
96,-30.900592752027656,-373.9409541415062
97,-47.19663578236773,-401.6164504616855
98,-63.9187043024604,-423.13711219381935
99,-85.26850873881605,-450.0789079792644
100,-101.76106495065564,-478.534980159194
101,-86.2931377310419,-510.1499377789276
102,-103.7368646155381,-519.1853311975507
103,-94.71115189495939,-484.4877837929704
104,-131.5934941644382,-519.0125414042177
105,-105.86368529275433,-540.3295655915992
106,-94.49429161011788,-522.8320964387525
107,-114.9811924357472,-491.7789437302039
108,-131.41194105872148,-520.3929123680151
109,-165.18046170563187,-477.7848304028493
110,-163.45458929526887,-503.71816226342054
111,-181.94007783579193,-497.6267663629464
112,-208.5323508651366,-529.0673437261265
113,-251.47437023881915,-506.82925975278346
114,-209.79348123185446,-544.3907665528903
115,-198.08864669319465,-526.5793310635031
116,-195.40383854182724,-565.8783055048531
117,-163.3269157853848,-604.4196338046312
118,-155.71668214721677,-616.5355008640944
119,-147.2155765254597,-603.16394161423
120,-116.94208427581765,-598.3660917034563
121,-113.74563154158056,-581.5922385862558
122,-127.17785547055402,-582.8719353345867
123,-92.32376286216204,-560.1340431452834
124,-102.33211775516646,-604.1045248065946
125,-137.6060096276904,-581.9889380987772
126,-161.97328163531202,-558.5735577742622
127,-144.34697931120144,-568.3803412107362
128,-111.62688148724234,-563.4327215008931
129,-100.63572599979187,-585.330230785683
130,-92.59523018289818,-618.3097597930413
131,-61.764675419377085,-584.8583218783256
132,-71.7272107961588,-583.4626343985767
133,-54.04371965019581,-618.8001322258337
134,-75.41901958245249,-620.888657937285
135,-111.84728473085255,-606.7833521888532
136,-126.21761714737231,-648.6272058878967
137,-98.02093294221133,-684.6972001336225
138,-142.54348270121307,-717.5804291623156
139,-144.51859457970758,-718.5464459482615
140,-124.72728675643006,-689.6795654635249
141,-118.05557151850992,-655.6500913532328
142,-104.59966663047648,-651.851353441996
143,-64.17441666004245,-642.5615747385349
144,-90.36025345429294,-660.5820655333381
145,-70.41678673168865,-654.5488605875785
146,-96.87929608329907,-662.9040168592954
147,-138.25498419344203,-656.005674076902
148,-121.77496412750799,-632.8322192703399
149,-100.25532297849752,-626.0180711599468
150,-72.42619108165815,-651.7797577460377
151,-78.20966276547871,-681.484686683283
152,-110.156137410853,-684.919620688859
153,-140.30433175452964,-673.5897659413831
154,-143.68422163372836,-701.9260245559088
155,-177.70180139313598,-705.6670442588087
156,-161.12685159417353,-737.9487073570842
157,-170.73957373309187,-782.32693342388
158,-129.1438981379991,-767.9366017168888
159,-148.0627387076692,-809.5048174982439
160,-114.68620333450741,-785.8155990161815
161,-158.5509691835279,-809.0892179374742
162,-116.41983858076841,-816.8127614673953
163,-98.39102179736508,-827.999863199083
164,-75.1901220381207,-855.9534918147001
165,-54.23803815123299,-889.0857289653819
166,-30.28747466871207,-890.182870130074
167,-0.8270106203258649,-926.8599523462759
168,0.7627857516668087,-904.7422172129861
169,9.47119296841742,-908.2433355070277
170,0.39249195586959473,-880.8985862686526
171,-44.28221211760214,-838.9154491130091
172,-27.771776445958483,-882.6451581122833
173,-50.82001438531755,-842.1083783543762
174,-84.0322992221669,-812.3005568641935
175,-103.75155751059773,-854.4045495464221
176,-86.04245633378791,-845.8311438377556
177,-70.46980245001328,-814.2022503599084
178,-51.62607428558407,-785.0641457518226
179,-53.472327560895835,-826.4851646455954
180,-91.38058157409557,-849.946022968135
181,-66.01330635453789,-859.3037961401884
182,-30.23017032743067,-824.3807316292326
183,-23.140534944087605,-798.8855705578158
184,-0.06797573876302465,-816.8425634698559
185,-21.457123508137467,-850.8012799315894
186,17.748934843162814,-867.8945016265034
187,12.257232425412667,-855.1408874879012
188,-10.369062747095203,-834.2193242367474
189,-50.818710825758416,-869.7214241540572
190,-32.554421591065456,-894.3390086129396
191,-24.1086022261102,-888.4892324781916
192,15.904431329185531,-874.8427010185517
193,41.366428632993774,-904.8314090548362
194,84.24593414189756,-942.3204449807496
195,89.19386102354395,-910.114645150604
196,45.63405310385543,-897.4946566855281
197,86.48530965015333,-866.1115132798942
198,130.79054050728908,-910.9479278002364
199,172.32137447570733,-953.4055729050995
200,155.07784339914286,-976.9925415656454
201,170.59999273691707,-1002.8563677671291
202,126.64996653165454,-1011.3974913430726
203,163.53002533269122,-1022.4873718576363
204,205.227631559071,-1009.6144779968288
205,235.52512915815234,-987.2081096844835
206,203.36161880054922,-993.9151384921164
207,227.59240897889472,-1028.9922909935171
208,239.70249805053695,-1049.8563334367739
209,260.43076257764153,-1032.3881569566972
210,261.20160747145627,-1044.5946972133952
211,263.65034416684523,-1041.6043141914479
212,287.9266490932849,-1085.6760512107396
213,268.4475131592814,-1091.2329918842195
214,299.7181421448622,-1135.1667330566872
215,282.44912121461624,-1122.2435846701994
216,291.6501324190566,-1088.7079040635876
217,287.626595170712,-1119.3741616973234
218,248.05937979603715,-1077.6811875686114
219,208.37505103505728,-1060.6028976099244
220,226.11343043237818,-1041.362462957772
221,226.87935888303912,-1020.0456922956276
222,254.60790372458203,-1028.5518691679845
223,235.2814369666329,-1031.8798075236668
224,256.64555942405275,-996.6004214664192
225,251.04028162920358,-959.2041546410497
226,254.10930602538986,-1003.1151065171797
227,226.3727109251712,-1039.1519538055788
228,219.63734720654531,-1035.60389276638
229,247.9759432377599,-1041.3059833939697
230,206.4037472468974,-1035.4334698811422
231,214.13655118226043,-1004.8800603303946
232,242.7374173649034,-975.2914834804747
233,240.5615011946564,-963.3180599638339
234,255.651119277179,-940.3446250005501
235,296.49408049934937,-895.0303743995855
236,300.2387622837319,-895.775447165657
237,270.2671126417856,-930.4419345441725
238,312.3629761962881,-937.8337590432516
239,355.1841087885888,-966.0747268121929
240,393.222140670531,-967.6946333769654
241,395.94972303667174,-969.6975035885181
242,366.97520331896146,-962.9673413902789
243,329.1587271647325,-977.5111390759481
244,364.53440179099675,-1017.0641317189536
245,398.88513930571094,-1048.300699421253
246,369.10227261840066,-1017.0058572413769
247,349.6928361914634,-1058.3483427435876
248,385.3126503705289,-1056.2903602639515
249,408.6812480658257,-1069.9501537832182
