,a,b
0,-21.423235230778815,16.133971053634586
1,13.69044469913726,-2.9399021582187927
2,24.269566547720892,23.1915661881351
3,8.933931943024087,24.675650902173057
4,19.575362774335986,5.000902461861777
5,8.696836002169965,2.731377235127541
6,46.37029668608205,35.38450428368036
7,0.2635736581966128,63.55725986626355
8,-42.72422413807382,103.637358012417
9,-19.984193182885818,131.75740848247818
10,21.95244626295547,161.50714550930698
11,42.079053253316175,204.47040113861246
12,63.943336217825376,200.36731842396878
13,31.312484758241364,205.1205929960337
14,74.86107790510559,191.43575894709224
15,58.208985792548674,233.4311524460269
16,41.155542976002245,196.42097587819563
17,19.366149030109508,190.06098014858085
18,19.867742011344117,168.00664796010454
19,63.611761159777245,210.20991690280235
20,96.18575563576942,235.92344228919748
21,87.86055371492904,201.78160383223286
22,48.35955681225264,241.42585332762064
23,55.89008881249359,218.25173361317775
24,63.65581342121818,209.7079740555175
25,21.51743057150032,183.2535599762836
26,60.51674315597052,189.18532340239352
27,46.557562993546206,185.52300133954824
28,34.55904307312356,149.49540576691834
29,46.77218286669809,149.22014520761593
30,88.30253519749448,117.71606282389794
31,82.09566736585384,142.61276189706624
32,76.85393801098306,161.86965535613422
33,108.61443439092731,138.59547639055543
34,153.89079749864288,145.91278654749354
35,189.55765209561613,102.6974229765625
36,223.94575373425133,110.26645429258284
37,251.34587123321194,87.06915188010939
38,250.2101771746965,126.1981482673725
39,268.93645754431407,150.12156168044504
40,244.53325502443604,134.89052143731814
41,264.4588908777235,167.9209439334926
42,288.5353244966054,159.1149091987208
43,263.34709704580206,155.3645190733438
44,249.9969877125544,124.49733330310534
45,273.64305432743447,129.43210028221074
46,257.5243910378648,161.9866870154592
47,257.0945670774947,141.94937267767978
48,263.9318904416554,183.73577543147573
49,262.657272274125,197.27084583007695
50,219.71952693173813,181.50524886191906
51,215.79488759477317,180.57237613966262
52,215.3930268033911,157.61887718187862
53,199.238090355484,175.88063693622027
54,217.30580342553327,211.4316854552871
55,179.38644662635497,230.34933412581
56,147.99340798351915,205.83972345787086
57,147.27346819174255,247.7381747969862
58,185.7975571631081,256.173567515331
59,219.65472994315564,255.3470386895425
60,256.76414815301024,293.2490001238431
61,243.45269317757425,251.46712610534234
62,205.3656597256137,292.33669648252777
63,248.64353479806695,282.8598204791392
64,276.10412064036893,325.09405177880774
65,292.71244962963624,359.5919439132444
66,300.21665325243134,391.77060039014526
67,328.10626413361456,414.63995480357516
68,306.37083555430564,412.3811397166133
69,349.1184795351084,382.64088402993224
70,389.9970461982749,394.4472929542589
71,388.40435654532183,404.6712567612745
72,391.59406272855426,433.26613941618297
73,364.46839803581156,473.7648030273706
74,350.9446037525145,437.1841828932907
75,332.99756374782083,412.0934697151345
76,295.3514580881279,389.4356960948489
77,273.5353800238981,410.38639895473307
78,316.4250596067369,407.3118558207097
79,327.34535407679243,377.70242832797163
80,292.77486747994544,336.48744035030154
81,267.35871828940157,380.2055416144726
82,287.15754924957986,366.1879843065673
83,326.8094935279257,386.33953764839873
84,280.83579002508645,370.1433832788085
85,268.02974779757034,359.74637671008793
86,293.3122766685788,320.3512835609011
87,335.8482721641528,301.1897013102571
88,353.9022518564905,295.4135770511979
89,358.53889794528715,253.33195792467416
90,389.4063048594088,280.83437070831735
91,392.3665498609973,322.3870786453248
92,430.8426161468676,326.37482600307555
93,416.68453574211446,355.3678137093676
94,380.2093445249265,386.2714135043396
95,335.79044052280295,368.94241507012754
96,315.31058598268925,413.8491371073288
97,333.17724900463696,420.58573002291376
98,351.87265953705577,398.95173847565917
99,332.71627234245216,357.54251555666747
100,330.1199168863787,383.44345591396046
101,338.0251779759479,386.13411999932305
102,311.10058496509606,361.00546605312854
103,265.7469620134945,332.8018341275945
104,224.1721408634096,350.2638268803574
105,182.06716598672685,377.99926039967704
106,194.7374149277869,396.70595981983263
107,151.27557735043936,381.16648188116187
108,138.24161994192065,384.4692534159913
109,174.03813828591748,362.13104592247714
110,160.04282064808217,341.46561100439874
111,199.86123655682883,374.62645515345554
112,228.81908325186387,388.2799459628254
113,206.59593846414333,371.7774420600947
114,164.42998142677246,327.1055922828555
115,158.6577164114635,364.2894750137188
116,188.33230123808988,389.9124431324574
117,220.16435838919153,360.1734025109528
118,226.18403267751708,347.1111082708977
119,205.80614717797934,323.60587296131195
120,234.8867673626506,293.48814691973143
