,a,b
0,-13.843270285210773,-4.36956688634009
1,-13.40184218434261,-4.639833813900349
2,-12.45085425046382,-3.6459027118355163
3,-13.449773462600598,-3.538501458666174
4,-13.90924753555956,-3.958369702200477
5,-13.538648149432097,-3.791455594193163
6,-13.815650996749907,-4.327553954944867
7,-13.814478546096302,-5.0214455092289985
8,-13.941279877033296,-4.3876413876740585
9,-13.095511313636033,-3.6177941771162425
10,-12.507165745135962,-4.326985173260271
11,-12.572004744169208,-4.59541659049741
12,-12.583508752334545,-3.920604159187991
13,-11.812649321776435,-3.200347316038706
14,-12.060300309554018,-3.945681344053631
15,-12.108038870799376,-4.3121185045998764
16,-12.106595907802127,-3.5973014781014063
17,-13.013106575602993,-2.870188196620693
18,-12.855920715731392,-3.558252353256172
19,-11.9915898713973,-3.782455006903692
20,-11.129894379118872,-3.331778599331822
21,-11.92780761956792,-3.558487650836092
22,-11.301804557606253,-4.408024053758449
23,-11.572055831396032,-5.22217056617242
24,-11.96419980288131,-6.103266272730545
25,-11.782427099777458,-5.7203187791796495
26,-12.465347539721066,-5.954252771959997
27,-12.180622599678259,-5.755915530493319
28,-11.337885553734843,-5.615613438317951
29,-10.653521986695104,-5.252996352531725
30,-11.316574981000437,-4.6919793148280355
31,-10.96306166446226,-4.361957729692215
32,-10.21936332750158,-3.422679884605768
33,-10.305172451733755,-3.769129829473929
34,-9.35366030493255,-3.68037547978433
35,-9.765336179364164,-2.696799191149346
36,-10.32644210416062,-3.1250863674930565
37,-9.661692321061654,-2.705306467570219
38,-10.169301183632346,-2.6371052808394277
39,-10.29409238662358,-2.8660365707149538
40,-10.265276394479791,-2.9775866273598677
41,-10.679663196696428,-3.694108110278119
42,-9.844926797078612,-2.815938412877613
43,-9.411369531302725,-2.545083089428444
44,-8.765395415084825,-2.7661682736795568
45,-8.379653256425925,-2.0074817038234274
46,-8.414300885449007,-2.7298825679388017
47,-7.555972439634811,-2.8045411878595847
48,-7.973397501105181,-3.7723354451768483
49,-7.134669909598865,-4.241910539477205
50,-7.832405416887831,-4.150802002270569
51,-7.102897732045867,-4.89468942528657
52,-6.927895267908905,-4.28145522613809
53,-7.291958939402469,-3.436058639902091
54,-6.5571987044791955,-4.417747069259674
55,-6.35367100978367,-3.9186078498602215
56,-7.239785212013347,-3.90371113267147
57,-7.905256500434183,-3.0319482523018886
58,-8.693236240947709,-3.5272908751367096
59,-8.825362528234548,-3.389176970913386
60,-8.035637419341702,-3.1202418427417786
61,-8.583713217359275,-3.303008903571513
62,-9.043874373664545,-3.8643605877493767
63,-9.601379769143879,-4.5123754806937795
64,-8.629856160071618,-5.322067253592749
65,-8.130753062521418,-6.174440845756184
66,-7.142201086801179,-6.380754661771704
67,-7.493547193967302,-6.950944046981176
68,-7.503194492835786,-6.185856216700995
69,-7.980244840871931,-5.255205744409861
70,-7.639554984953961,-5.801361118092759
71,-8.319123414415767,-6.505296644151419
72,-7.7366931386184925,-5.758331220462521
73,-8.658397979461665,-5.021499266200729
74,-8.833707313959787,-4.987667662273527
75,-8.728852806496056,-4.391851804584171
76,-7.92239753720799,-5.291519568676253
77,-7.566331853393391,-5.3984787590338605
78,-8.244951004000944,-6.010569015221877
79,-7.993242241485995,-6.3920396030105735
80,-8.610894905202677,-6.437821957260654
81,-8.472033487474137,-6.108906472266208
82,-8.85138332546331,-6.403025372643363
83,-8.712920968526042,-7.281260478902595
84,-8.111440176679798,-7.825452168371307
85,-9.001362448386129,-7.429146521635003
86,-9.218837589851566,-8.294159830744938
87,-9.899378245468348,-8.961787824394417
88,-10.352802508315982,-8.802032164634216
89,-10.294873408141958,-8.973821202919126
90,-9.901689960126841,-9.241293890201776
91,-10.769867621868848,-10.011830119682774
92,-9.879954353108497,-10.097251855195713
93,-9.492038281770563,-10.571201723150297
94,-10.038271273755063,-9.91113355104464
95,-9.682741896903464,-10.266332585778082
96,-9.986486965349782,-10.235690968980267
97,-10.889469579402787,-9.862978914212542
98,-10.372099294551232,-10.39274919368922
99,-10.262928235099425,-10.396173953439789
100,-11.12779992197158,-11.110641608578206
101,-11.586193037261951,-11.886986573813525
102,-12.576262891870442,-12.591868492791065
103,-12.464988461608506,-13.583929077316162
104,-12.73167385787733,-13.550252998318832
105,-11.811131292259178,-12.597285884457452
106,-11.074972702330438,-11.966915050613409
107,-11.898645814992054,-11.143815874372482
108,-11.075643626088102,-10.424245343604083
109,-10.217098097871684,-9.705408841331307
110,-9.724667528206426,-10.496025863429239
111,-10.508245719360964,-9.886770086298453
112,-11.480303261864007,-9.947875911990552
113,-12.000072196059584,-9.550884444515756
114,-12.009051332664605,-9.76395967415307
115,-11.340996082044967,-9.098417327786716
116,-11.571039056750278,-9.46336359223435
117,-10.735298590072784,-10.29087274918113
118,-10.902982494957342,-9.977229084758617
119,-10.972835064471418,-9.729290282628952
120,-11.915822987961599,-10.406296486036814
121,-12.289309696414742,-10.092605492990657
122,-12.34669160127627,-10.763944509378762
123,-12.43675997189564,-10.864878256889696
124,-13.35440830747583,-10.740207101488517
125,-13.477092502077724,-11.330529486785865
126,-12.930894012796843,-10.41213290866343
127,-12.093520210681879,-9.846879217934367
128,-11.309956940389492,-10.774716898022163
129,-10.429184231452515,-9.806289539141403
130,-10.634500395235609,-10.103447308970415
131,-10.762680999495007,-10.475458931555469
132,-11.654645735134064,-11.474634147170741
133,-12.132121797100664,-11.960734786333637
134,-11.59892456898708,-11.4195560531338
135,-12.579206436169684,-10.659300069063042
136,-13.3591453910887,-11.095550452483097
137,-14.163912759346582,-11.2620210779138
138,-15.05112230266546,-11.9722853183009
139,-15.631049028558595,-11.5492413414327
140,-16.110361976967784,-10.586845965407536
141,-15.64906829583908,-11.108153258402167
142,-15.336301335292026,-11.314412792626413
143,-15.822057972164657,-10.764928399196123
144,-16.414038436644475,-11.721981836698614
145,-16.7477073411413,-12.298747959486098
146,-16.566715182602056,-11.81437996246613
147,-16.194073956430515,-12.389825307779999
148,-16.780985357834314,-11.65419676496207
149,-17.621852959598517,-12.358632747102671
150,-18.54339875787533,-12.547145118430644
151,-19.513545048736535,-12.55979777953037
152,-20.47233702204713,-12.802575710351036
153,-20.594904876264287,-12.097877292657262
154,-20.94958142682108,-11.219347387444945
155,-21.34117279465865,-11.422964650802474
156,-20.70648814480152,-10.901579658609954
157,-20.714435518894216,-10.674709961911152
158,-20.5674993845794,-11.225397584653544
159,-20.780907979179243,-11.952788711952307
160,-21.539425675468387,-10.995222576023691
161,-21.280893069067748,-11.286160935121199
162,-20.975371772489947,-11.351764472282419
163,-21.480282453359603,-11.208629643049763
164,-21.438908349817723,-11.841680631134183
165,-21.54134245292252,-12.50745845712758
166,-21.828421022208698,-12.048978214839794
167,-22.22382367290889,-11.6440922739556
168,-22.55517473248674,-12.346181792369553
169,-21.739449005862014,-12.875805882090656
170,-20.926658152131175,-12.673005753558964
171,-20.6008366103944,-12.862318392738285
172,-21.22390009302247,-12.268730250325142
173,-21.050424874139296,-11.453203678448535
174,-20.909828945318154,-12.0489615023744
175,-19.996717257959016,-12.856727527625518
176,-20.722077239060766,-11.893862562419336
177,-20.564211550766192,-12.23108794873289
178,-21.451799451023476,-11.403194486292705
179,-20.771836924836215,-11.370160129309502
180,-21.64592240587965,-11.541601730285807
181,-21.125902614420013,-11.981320627549968
182,-20.777182624587876,-11.953793754191885
183,-20.638232048001623,-12.139056071276212
184,-21.41318553101477,-13.071513960394034
185,-22.343317351061316,-13.290341474895227
186,-21.42604233411884,-12.621247800264003
187,-22.310502853354983,-12.310876679001838
188,-23.21275073092136,-11.5180774524613
189,-23.19737192410267,-12.4991283231516
190,-22.97638893018413,-13.46125258966258
191,-22.58559716902983,-13.21291933330787
192,-22.420220007773406,-12.649461617518357
193,-22.952871712638437,-13.125081059171118
194,-23.874666477618153,-12.224048996467682
195,-23.94594688128789,-12.293948902311113
196,-23.654227154271386,-13.02364105615142
197,-22.7830381236725,-13.397224269290321
198,-23.562843434570546,-13.674078691645025
199,-22.847530947702694,-13.134773018516356
200,-22.470369468867155,-12.999904322748842
201,-21.854588431760366,-12.858036712349923
202,-21.86916125806842,-13.855904104934256
203,-22.60862715637648,-13.754332384999831
204,-22.846145136908333,-13.073450755595168
205,-21.899159959466218,-14.029272541925787
206,-22.507314018278993,-14.89985773933359
207,-22.776007838336884,-14.57402940453829
208,-22.478043875274647,-13.90554336241757
209,-21.847952819607386,-13.724952343425873
210,-22.415495583494387,-14.456628588067238
211,-21.871172783696345,-14.087889523421646
212,-22.664944324055185,-13.678267338889516
213,-23.36797893282039,-13.111991300410073
214,-24.153678610237595,-14.041898113248275
215,-23.527112115183602,-14.23150190302418
216,-22.864492635997067,-13.974851902925778
217,-23.068795203330243,-13.903574053039236
218,-23.94162621234413,-13.833278583116705
219,-24.618417927029142,-13.326800128043347
220,-23.776110360275496,-14.295996742434829
221,-23.33528394942118,-14.208424247790003
222,-23.48333923796678,-13.738347693010352
223,-23.429601230483158,-14.573727235512314
224,-23.38353555580434,-14.186653558774506
225,-22.860575377455568,-13.861291185451291
226,-23.752476679722907,-13.605622294707967
227,-24.024904753352597,-12.864862274527521
228,-23.209655832188265,-11.957547008207241
229,-23.5073582843745,-12.08965192454441
230,-23.657575622077616,-12.569255909099425
231,-23.193023352663285,-13.36068369563624
232,-23.228672291124337,-13.99626707444969
233,-23.597332121176464,-13.284642551541348
234,-23.289317438281348,-12.66357650175285
235,-22.753431040156887,-12.567531386843564
236,-22.377802122451815,-12.257784339332332
237,-22.415314660587224,-11.373865434780315
238,-21.81159029943751,-11.497844019917864
239,-22.42272707751098,-10.770690066070499
240,-22.647191524507107,-10.293548812073556
241,-23.40615660103538,-10.733244343379104
242,-22.989694946230966,-10.22991394181264
243,-22.315033683559204,-9.510128186853787
244,-21.540111550478926,-10.488177082152168
245,-21.026232150671383,-10.569687325367035
246,-20.364433140681673,-10.449538201939603
247,-19.565979267237214,-10.475998385653723
248,-20.346970097352777,-11.311576613132857
249,-21.244173394192483,-11.351259784923567
250,-22.206051746938304,-11.32680624480802
251,-22.07654162770272,-10.32693346460261
252,-22.24964928560913,-10.849902284091902
253,-21.946296662775083,-11.470678216809851
254,-22.927725928688403,-11.179471521674479
255,-23.74061079586196,-11.272451786215633
256,-23.9933720923379,-11.279147531643208
257,-23.11481305331734,-11.664200361097627
258,-22.75466494539614,-11.53284857842025
259,-22.63987435922767,-12.464479863278422
260,-22.284331373496375,-12.009984545849202
261,-22.264597047465323,-12.42986084036825
262,-22.03267776448832,-12.163408691156981
263,-21.48351747346964,-12.394341012943991
264,-22.45630183697245,-12.701758601214442
265,-23.129300835941702,-13.007719486367325
266,-22.211399621342743,-12.592240059630216
267,-21.368973124648043,-13.303779829229608
268,-21.32260709114431,-13.70745064140486
269,-21.928391920384087,-12.925077992440535
270,-22.43843395392793,-11.995210621587983
271,-23.363114397702986,-11.352855529241383
272,-22.422777759893105,-10.50314090669543
273,-21.824067523396707,-10.098772856111236
274,-22.431873078186587,-10.054684855247856
275,-22.500285860518858,-9.747857136899158
276,-23.345915169586686,-10.00867134867603
277,-23.97082388976595,-9.419399072476239
278,-24.20350679420525,-8.690295755404131
279,-23.479591200496788,-9.418705910013028
280,-23.255878720595906,-10.211855224284319
281,-23.93355254633128,-9.48748154105852
282,-23.202602031382153,-10.193246411133147
283,-22.274046023667275,-10.02107146362235
284,-23.000870388588993,-10.22090648375728
285,-23.154816881813293,-10.587605814601163
286,-22.398494568861217,-9.594938591088418
287,-21.47817372751972,-9.838416592094552
288,-21.840530822732628,-9.100757652948651
289,-21.825757370911916,-9.326719887356948
290,-21.53331219057389,-9.04159787674363
291,-22.247244003449524,-9.408665426522516
292,-22.95739890314588,-9.147965687158019
293,-23.751683622150132,-9.511516627996812
294,-24.338500460364383,-9.30773943054425
295,-23.452382928822132,-9.553022576156291
296,-23.691757157231052,-9.55033667918626
297,-24.514837390879617,-9.910962277740225
298,-25.21300457715979,-10.28691847479806
299,-24.295085179238864,-10.742874073607478
300,-24.44916145343039,-10.075469935859218
301,-25.171348550239216,-9.94686360807328
302,-24.870044584320194,-10.605690902744126
303,-24.02794609239942,-10.733367982154963
304,-24.075868614892887,-9.828364097343123
305,-23.539496257365634,-10.735313302018792
306,-23.59102205408932,-10.055904506654672
307,-22.97500777886895,-10.794822993223217
308,-23.689883362596408,-10.099061494929801
309,-23.64994367347614,-10.99760335933567
310,-22.936096928235045,-11.3614184605816
311,-23.146140513197615,-10.669883307497297
312,-23.484676188373314,-11.156130910184363
313,-23.964523721994258,-11.72996791116347
314,-24.32327598743994,-11.122662129068338
315,-24.49031526566839,-10.712965967318585
316,-23.650720136693938,-10.673067154073692
317,-24.33279814222419,-11.100212895463484
318,-24.56355236184777,-11.721089602749203
319,-24.813539274754493,-12.653382702103542
320,-25.089921658475298,-13.363811874397548
321,-25.691957805610027,-13.817024540754833
322,-26.073160862839572,-14.365285853699515
323,-26.776169500398606,-14.650004084985428
324,-26.435645792763022,-14.439647995685197
325,-27.142794274925915,-15.25493673818739
326,-27.756588019337745,-15.977572799463994
327,-27.45145820521642,-16.29657417938128
328,-27.68098103813579,-17.080525527459795
329,-26.68351439294095,-16.416962210253065
330,-25.778243085438323,-15.94795009320163
331,-25.037703232170482,-15.511911297200218
332,-25.496642406604938,-14.571096808959204
333,-25.43325940477133,-15.22811057189475
334,-25.588869962667196,-15.948829041351019
335,-26.27648946796679,-16.54155028943104
336,-27.231035055022755,-16.043291269927327
337,-26.928086219016656,-16.96343044835048
338,-26.13183926629983,-17.38188664005631
339,-25.337809425090995,-17.410890857010717
340,-26.23533196261143,-17.396989949618195
341,-26.46881562862434,-16.932323681770953
342,-25.79960565761906,-17.265039744618374
343,-26.51168732103249,-16.291038369765598
344,-26.029064138568398,-16.640860433734797
345,-26.380217729453683,-17.28262573867846
346,-26.23407083438031,-16.61443021261606
347,-25.582595279978385,-16.62948809982335
348,-24.921826012301366,-16.678902630897674
