,a,b
0,9.88624702082231,-28.505741897273822
1,-37.023375180428744,-60.67782759397175
2,-50.07999748946741,-72.19825663159982
3,-84.84111941942791,-83.6253082062363
4,-73.66446311247948,-65.92978924440933
5,-62.725179513685745,-34.111085800806364
6,-105.63085842646758,-43.58284613578761
7,-139.7833431781209,-56.37271142720169
8,-98.78185479871397,-103.32485508400583
9,-117.11348703429883,-97.81875082759481
10,-124.50941523901048,-117.74879300657952
11,-111.5596035274211,-164.5674015412432
12,-92.17462486644635,-181.5205975119018
13,-47.443675738778744,-158.02512106675292
14,-30.43755325271601,-129.78207463670836
15,11.159741742990633,-164.9343951468298
16,-1.420953606013244,-126.80130440285099
17,19.50819871489299,-161.93533992280086
18,-28.43551612539152,-200.74564685346292
19,-36.049597069190504,-229.46610389935336
20,-25.341577764130427,-232.2277772512573
21,-62.07970834938576,-198.485783279568
22,-93.23191756329621,-152.38454960173445
23,-70.98374725361151,-138.09980646064145
24,-94.31561037329139,-89.14997851324699
25,-119.64569727783395,-93.53801182297877
26,-82.07425192543171,-72.77451121026655
27,-109.66036801947581,-107.56067688206062
28,-112.36590631981568,-100.10508590724255
29,-76.67824654227456,-60.398213469549994
30,-117.17267506904761,-104.09249135695416
31,-131.71875696484125,-154.05197830267872
32,-117.86894246425572,-139.14331586689386
33,-134.6045165884996,-157.9480823113867
34,-166.7698342025471,-110.0767872266342
35,-177.99890687734384,-151.0735259670003
36,-185.47996991126325,-139.4443684957423
37,-184.3236606956692,-178.01695393443134
38,-145.49355503636883,-216.86356404690045
39,-147.97439130508567,-249.7477571469288
40,-185.79641551636928,-240.21803377314308
41,-149.3574114942607,-263.99424277281264
42,-198.46059347378622,-257.5923326397246
43,-201.89255848758725,-211.20454711325635
44,-181.1551351718411,-167.01023082449944
45,-183.36873508093046,-118.75800152238476
46,-163.28478156508208,-128.35262177647408
47,-164.81752743986587,-146.0959520342702
48,-134.36932937752624,-160.99848396211624
49,-115.42347361253991,-208.39439535921503
50,-152.5818922748705,-228.04913106585997
51,-190.41311269567413,-183.26222348205627
52,-153.77332936278754,-226.8666291051249
53,-186.70213518229784,-229.22101249127843
54,-165.08206123071614,-219.0484766302357
55,-211.03429638467904,-258.2911438395239
56,-230.68644163235234,-246.83643850278617
57,-252.47490536945315,-277.3403977025812
58,-223.63784303963976,-322.2240039082739
59,-208.74158575663043,-307.7584153065736
60,-220.1398122061394,-347.5997781154273
61,-215.89986279498828,-327.94775116955464
62,-212.58384838459068,-289.7202509409419
63,-192.99067099647834,-320.9773047377486
64,-228.9454855710469,-314.17923411927717
65,-233.63630088620081,-323.2939064285496
66,-188.11473659550583,-317.9634786723075
67,-219.78964923541866,-320.8355579054858
68,-204.08811107166756,-354.4886638103343
69,-159.01002176867067,-344.1515031105144
70,-181.57543926024704,-361.22459241618634
71,-166.24696600192112,-333.33129186606334
72,-200.3436297485921,-288.6784334396501
